unixTime,airHum,airTemp,wind,soilHum,soilTemp,light,(water on/off)
1630170792,33.70,10.80,9,1.36,12.44,65535,0
1630170852,32.00,10.90,7,1.36,12.44,65535,0
1630170913,31.60,10.80,6,1.36,12.38,65535,0
1630170974,32.60,10.80,6,1.36,12.38,65535,0
1630171035,31.60,10.70,5,1.36,12.38,65535,0
1630171095,32.30,10.60,6,1.36,12.38,65535,0
1630171156,33.80,10.60,7,1.36,12.38,65535,0
1630171217,32.10,10.60,8,1.36,12.31,65535,0
1630171277,32.90,10.50,7,1.36,12.38,65535,0
1630171338,30.60,10.40,6,1.37,12.31,65535,0
1630171399,30.00,10.40,9,1.36,12.31,65535,0
1630171460,31.30,10.30,6,1.37,12.31,65535,0
1630171520,30.20,10.30,4,1.36,12.31,65535,0
1630171581,29.30,10.30,5,1.36,12.31,65535,0
1630171642,34.00,10.20,6,1.36,12.31,65535,0
1630171702,29.80,10.20,5,1.36,12.25,65535,0
1630171763,32.30,10.10,4,1.37,12.25,65535,0
1630171824,32.30,10.10,4,1.36,12.25,65535,0
1630171885,30.50,10.00,5,1.36,12.25,65535,0
1630171945,31.40,10.00,5,1.36,12.25,65535,0
1630172006,33.00,9.90,10,1.36,12.25,64095,0
1630172067,30.00,9.90,7,1.36,12.25,61825,0
1630172127,29.80,9.80,9,1.36,12.19,59381,0
1630172188,30.00,9.80,7,1.36,12.19,56721,0
1630172249,29.30,9.70,6,1.36,12.19,54329,0
1630172310,28.20,9.70,6,1.36,12.19,51780,0
1630172370,28.60,9.60,5,1.36,12.19,49456,0
1630172431,27.50,9.60,6,1.36,12.19,47062,0
1630172492,29.50,9.60,7,1.36,12.19,44586,0
1630172552,27.60,9.50,7,1.36,12.13,42219,0
1630172613,27.40,9.40,7,1.36,12.13,39523,0
1630172674,30.00,9.30,6,1.36,12.13,36983,0
1630172735,28.30,9.30,7,1.36,12.13,34519,0
1630172795,26.20,9.20,7,1.36,12.13,31928,0
1630172856,28.10,9.20,7,1.36,12.13,29447,0
1630172917,26.80,9.20,6,1.36,12.06,27044,0
1630172977,27.90,9.10,8,1.36,12.06,24592,0
1630173038,28.70,9.10,8,1.36,12.06,22255,0
1630173099,26.40,9.00,7,1.36,12.06,20040,0
1630173160,26.80,9.10,6,1.36,12.06,17825,0
1630173220,28.20,9.00,7,1.36,12.06,15780,0
1630173281,26.20,9.00,7,1.37,12.06,13821,0
1630173342,26.10,9.00,7,1.37,12.00,12016,0
1630173402,26.10,9.00,8,1.37,12.00,10357,0
1630173463,27.20,9.00,6,1.37,12.00,8865,0
1630173524,26.40,8.90,7,1.37,12.00,7471,0
1630173585,27.70,8.90,9,1.37,12.00,6240,0
1630173645,26.80,8.80,7,1.37,12.00,5166,0
1630173706,26.50,8.80,6,1.37,11.94,4215,0
1630173767,27.00,8.80,8,1.37,11.94,3415,0
1630173827,28.20,8.80,7,1.37,11.94,2746,0
1630173888,27.50,8.70,7,1.37,11.94,2175,0
1630173949,27.50,8.60,6,1.37,11.94,1712,0
1630174010,26.70,8.60,6,1.37,11.94,1340,0
1630174070,28.50,8.50,7,1.37,11.94,1033,0
1630174131,28.00,8.50,6,1.37,11.88,793,0
1630174192,26.20,8.50,6,1.37,11.88,608,0
1630174252,26.60,8.50,6,1.37,11.88,463,0
1630174313,25.70,8.50,5,1.37,11.88,348,0
1630174374,26.30,8.50,7,1.37,11.88,263,0
1630174435,28.00,8.40,9,1.37,11.81,199,0
1630174495,28.20,8.40,7,1.37,11.81,148,0
1630174556,28.00,8.40,8,1.37,11.81,110,0
1630174617,26.60,8.30,9,1.37,11.81,82,0
1630174677,27.30,8.30,6,1.37,11.81,60,0
1630174738,28.30,8.30,6,1.37,11.81,44,0
1630174799,26.30,8.30,4,1.37,11.81,31,0
1630174860,28.50,8.30,6,1.37,11.75,22,0
1630174920,27.30,8.20,7,1.37,11.75,15,0
1630174981,27.50,8.20,8,1.37,11.75,10,0
1630175042,26.10,8.30,8,1.37,11.75,6,0
1630175102,28.40,8.30,9,1.37,11.75,3,0
1630175163,26.80,8.30,6,1.37,11.69,0,0
1630175224,26.70,8.40,7,1.37,11.69,0,0
1630175285,26.10,8.40,8,1.37,11.69,0,0
1630175345,26.40,8.40,6,1.37,11.69,0,0
1630175406,26.70,8.40,6,1.37,11.69,0,0
1630175786,25.00,8.10,26,1.57,11.63,0,0
1630175847,28.00,8.00,27,1.41,11.63,0,0
1630175907,28.80,8.00,24,1.41,11.63,0,0
1630175968,26.20,7.90,10,1.41,11.56,0,0
1630176029,29.20,7.80,9,1.41,11.56,0,0
1630176090,27.30,7.80,19,1.41,11.56,0,0
1630176150,29.00,7.70,14,1.41,11.56,0,0
1630176211,27.50,7.70,12,1.42,11.56,0,0
1630176272,26.40,7.70,8,1.41,11.56,0,0
1630176332,28.00,7.70,9,1.41,11.50,0,0
1630176393,28.50,7.70,8,1.41,11.50,0,0
1630176454,27.30,7.60,7,1.42,11.50,0,0
1630176515,27.20,7.60,9,1.41,11.50,0,0
1630176575,26.10,7.50,7,1.42,11.50,0,0
1630176636,27.50,7.60,9,1.42,11.50,0,0
1630176697,28.00,7.50,9,1.41,11.50,0,0
1630176757,27.10,7.50,10,1.41,11.44,0,0
1630176818,29.00,7.40,8,1.41,11.44,0,0
1630176879,26.70,7.40,10,1.41,11.44,0,0
1630176940,26.30,7.40,6,1.41,11.44,0,0
1630177000,25.90,7.40,6,1.41,11.44,0,0
1630177061,27.40,7.30,6,1.41,11.44,0,0
1630177122,28.50,7.30,7,1.41,11.38,0,0
1630177182,28.10,7.30,7,1.41,11.38,0,0
1630177243,27.80,7.30,8,1.41,11.38,0,0
1630177304,26.90,7.30,8,1.41,11.38,0,0
1630177365,27.30,7.40,11,1.41,11.38,0,0
1630177425,28.70,7.30,10,1.41,11.38,0,0
1630177486,25.90,7.40,9,1.42,11.38,0,0
1630177547,26.40,7.40,7,1.41,11.31,0,0
1630177607,26.30,7.50,9,1.42,11.31,0,0
1630177668,27.10,7.50,9,1.41,11.31,0,0
1630177729,26.60,7.40,7,1.41,11.31,0,0
1630177790,26.10,7.40,10,1.42,11.31,0,0
1630177850,25.20,7.40,6,1.42,11.31,0,0
1630177911,25.00,7.40,8,1.41,11.31,0,0
1630177972,25.60,7.30,6,1.41,11.25,0,0
1630178032,25.90,7.30,5,1.42,11.25,0,0
1630178093,26.20,7.30,6,1.41,11.25,0,0
1630178154,26.50,7.20,7,1.41,11.25,0,0
1630178215,28.10,7.10,5,1.42,11.25,0,0
1630178275,27.00,7.10,7,1.42,11.25,0,0
1630178336,27.90,7.00,6,1.42,11.25,0,0
1630178397,27.00,7.00,7,1.41,11.19,0,0
1630178457,27.20,7.00,8,1.42,11.19,0,0
1630178518,27.60,7.00,8,1.41,11.19,0,0
1630178579,25.80,7.00,8,1.42,11.19,0,0
1630178639,26.70,7.00,6,1.42,11.19,0,0
1630178700,25.90,7.00,7,1.42,11.19,0,0
1630178761,26.60,7.00,6,1.42,11.13,0,0
1630178822,25.70,6.90,6,1.42,11.13,0,0
1630178882,25.90,6.90,6,1.42,11.13,0,0
1630178943,26.80,6.90,6,1.42,11.13,0,0
1630179004,26.00,6.90,8,1.41,11.13,0,0
1630179064,25.90,6.80,6,1.42,11.13,0,0
1630179125,27.60,6.80,6,1.42,11.13,0,0
1630179186,26.70,6.80,6,1.42,11.06,0,0
1630179247,26.40,6.70,6,1.42,11.06,0,0
1630179307,25.20,6.70,8,1.41,11.06,0,0
1630179368,26.90,6.80,5,1.41,11.06,0,0
1630179429,26.80,6.80,7,1.41,11.06,0,0
1630179489,27.90,6.70,5,1.42,11.06,0,0
1630179550,28.80,6.60,6,1.41,11.06,0,0
1630179611,28.00,6.60,6,1.42,11.00,0,0
1630179672,27.00,6.60,6,1.41,11.00,0,0
1630179732,27.00,6.70,5,1.41,11.00,0,0
1630179793,26.60,6.60,6,1.41,11.00,0,0
1630179854,25.90,6.60,5,1.42,11.00,0,0
1630179914,26.60,6.60,6,1.41,11.00,0,0
1630179975,24.90,6.60,5,1.41,10.94,0,0
1630180036,27.80,6.60,4,1.42,10.94,0,0
1630180097,27.90,6.50,6,1.42,10.94,0,0
1630180157,28.30,6.50,5,1.42,10.94,0,0
1630180218,27.80,6.40,5,1.42,10.94,0,0
1630180279,27.40,6.30,5,1.42,10.94,0,0
1630180339,29.60,6.20,6,1.42,10.94,0,0
1630180400,27.60,6.20,5,1.42,10.94,0,0
1630180461,27.90,6.20,5,1.42,10.94,0,0
1630180522,28.00,6.30,8,1.42,10.94,0,0
1630180582,26.50,6.30,8,1.42,10.88,0,0
1630180643,27.60,6.40,8,1.42,10.88,0,0
1630180704,29.20,6.40,6,1.42,10.88,0,0
1630180764,27.30,6.40,6,1.42,10.88,0,0
1630180825,26.70,6.40,6,1.42,10.88,0,0
1630180886,29.20,6.30,7,1.42,10.88,0,0
1630180947,27.60,6.30,5,1.42,10.88,0,0
1630181007,25.90,6.30,5,1.42,10.81,0,0
1630181068,27.70,6.30,8,1.42,10.81,0,0
1630181129,27.40,6.30,5,1.42,10.81,0,0
1630181189,27.70,6.30,5,1.42,10.81,0,0
1630181250,25.60,6.40,5,1.42,10.81,0,0
1630181311,27.10,6.30,4,1.42,10.75,0,0
1630181371,25.60,6.30,7,1.42,10.75,0,0
1630181432,26.20,6.40,5,1.42,10.75,0,0
1630181493,27.30,6.40,7,1.42,10.75,0,0
1630181554,28.00,6.40,4,1.42,10.75,0,0
1630181614,26.20,6.40,6,1.42,10.75,0,0
1630181675,25.50,6.30,5,1.42,10.75,0,0
1630181736,27.10,6.30,4,1.42,10.75,0,0
1630181796,29.70,6.30,5,1.42,10.75,0,0
1630181857,26.80,6.20,6,1.42,10.69,0,0
1630181918,26.10,6.20,6,1.42,10.69,0,0
1630181979,27.00,6.20,4,1.42,10.69,0,0
1630182039,26.90,6.20,7,1.42,10.69,0,0
1630182100,25.20,6.30,7,1.42,10.69,0,0
1630182161,27.90,6.20,7,1.42,10.69,0,0
1630182221,26.50,6.30,4,1.42,10.69,0,0
1630182282,27.10,6.30,5,1.42,10.63,0,0
1630182343,27.40,6.20,7,1.42,10.63,0,0
1630182404,26.60,6.20,5,1.42,10.63,0,0
1630182464,26.50,6.20,4,1.42,10.63,0,0
1630182525,27.30,6.10,6,1.42,10.63,0,0
1630182586,28.20,6.10,5,1.42,10.63,0,0
1630182646,27.00,6.00,7,1.42,10.63,0,0
1630182707,28.30,6.00,4,1.42,10.63,0,0
1630182768,28.30,6.10,5,1.42,10.63,0,0
1630182829,26.90,6.00,5,1.42,10.56,0,0
1630182889,29.50,6.00,4,1.42,10.56,0,0
1630182950,26.30,5.90,4,1.42,10.56,0,0
1630183011,27.50,5.90,4,1.42,10.56,0,0
1630183071,28.40,5.80,5,1.43,10.56,0,0
1630183132,31.90,5.80,5,1.42,10.56,0,0
1630183193,29.00,5.70,7,1.42,10.56,0,0
1630183254,29.00,5.60,4,1.42,10.56,0,0
1630183314,27.40,5.60,8,1.42,10.50,0,0
1630183375,27.70,5.70,6,1.43,10.50,0,0
1630183436,27.10,5.90,6,1.43,10.50,0,0
1630183496,26.60,6.00,4,1.43,10.50,0,0
1630183557,27.20,5.90,4,1.43,10.50,0,0
1630183618,28.50,5.90,5,1.43,10.50,0,0
1630183679,28.20,5.90,5,1.42,10.50,0,0
1630183739,28.00,5.80,6,1.43,10.50,0,0
1630183800,27.80,5.90,6,1.43,10.44,0,0
1630183861,28.70,5.90,5,1.42,10.44,0,0
1630183921,27.90,5.90,5,1.43,10.44,0,0
1630183982,29.40,5.90,7,1.43,10.44,0,0
1630184043,28.20,5.90,4,1.42,10.44,0,0
1630184103,27.10,5.90,5,1.42,10.44,0,0
1630184164,28.80,5.80,6,1.43,10.44,0,0
1630184225,28.30,5.80,4,1.43,10.44,0,0
1630184286,28.30,5.80,7,1.42,10.44,0,0
1630184346,28.80,5.80,8,1.42,10.44,0,0
1630184407,26.90,5.90,5,1.42,10.38,0,0
1630184468,28.00,5.90,5,1.42,10.38,0,0
1630184528,28.00,5.80,8,1.42,10.38,0,0
1630184589,27.70,5.80,4,1.42,10.38,0,0
1630184650,27.90,5.80,9,1.42,10.38,0,0
1630184711,26.70,5.80,6,1.42,10.38,0,0
1630184771,28.00,5.90,6,1.42,10.38,0,0
1630184832,26.40,5.90,8,1.42,10.31,0,0
1630184893,26.00,6.00,9,1.42,10.31,0,0
1630184953,25.70,6.00,6,1.42,10.31,0,0
1630185014,27.10,5.90,6,1.43,10.31,0,0
1630185075,25.90,6.00,6,1.42,10.31,0,0
1630185136,27.50,5.90,7,1.42,10.31,0,0
1630185196,26.00,6.00,6,1.42,10.31,0,0
1630185257,26.00,6.00,4,1.42,10.31,0,0
1630185318,27.60,5.90,6,1.42,10.31,0,0
1630185378,25.90,6.00,5,1.42,10.25,0,0
1630185439,26.90,5.90,8,1.42,10.25,0,0
1630185500,25.40,6.00,6,1.42,10.25,0,0
1630185561,26.40,6.10,7,1.42,10.25,0,0
1630185621,25.50,6.00,5,1.42,10.25,0,0
1630185682,25.30,6.10,5,1.42,10.25,0,0
1630185743,25.30,6.10,5,1.42,10.25,0,0
1630185803,25.70,6.00,7,1.42,10.25,0,0
1630185864,27.90,6.00,7,1.42,10.25,0,0
1630185925,26.30,5.90,6,1.42,10.25,0,0
1630185985,27.40,5.90,6,1.42,10.19,0,0
1630186046,26.70,5.80,5,1.42,10.19,0,0
1630186107,26.40,5.80,4,1.42,10.19,0,0
1630186168,26.80,5.80,7,1.42,10.19,0,0
1630186228,27.30,5.70,6,1.42,10.19,0,0
1630186289,28.00,5.70,8,1.42,10.19,0,0
1630186350,28.40,5.70,4,1.42,10.19,0,0
1630186410,25.60,5.70,5,1.42,10.19,0,0
1630186471,26.30,5.70,6,1.42,10.13,0,0
1630186532,25.40,5.70,6,1.42,10.13,0,0
1630186593,27.30,5.70,5,1.42,10.13,0,0
1630186653,25.90,5.70,5,1.42,10.13,0,0
1630186714,26.10,5.70,5,1.42,10.13,0,0
1630186775,29.50,5.60,5,1.42,10.13,0,0
1630186835,26.60,5.60,5,1.42,10.13,0,0
1630186896,26.90,5.50,6,1.42,10.13,0,0
1630186957,26.50,5.50,5,1.42,10.13,0,0
1630187018,27.30,5.50,5,1.42,10.06,0,0
1630187078,28.60,5.50,5,1.42,10.06,0,0
1630187139,28.70,5.50,6,1.42,10.06,0,0
1630187200,27.60,5.40,4,1.42,10.06,0,0
1630187260,26.40,5.40,7,1.42,10.06,0,0
1630187321,27.70,5.30,6,1.42,10.06,0,0
1630187382,27.80,5.40,6,1.42,10.06,0,0
1630187443,27.00,5.40,6,1.42,10.06,0,0
1630187503,27.00,5.50,6,1.42,10.06,0,0
1630187564,26.60,5.50,6,1.42,10.06,0,0
1630187625,26.80,5.60,5,1.42,10.00,0,0
1630187685,25.90,5.60,4,1.42,10.00,0,0
1630187746,26.70,5.50,5,1.42,10.00,0,0
1630187807,26.70,5.50,6,1.42,10.00,0,0
1630187868,27.70,5.50,7,1.42,10.00,0,0
1630187928,27.50,5.50,6,1.42,10.00,0,0
1630187989,26.20,5.50,7,1.42,10.00,0,0
1630188050,28.20,5.40,5,1.42,10.00,0,0
1630188110,28.60,5.40,6,1.42,10.00,0,0
1630188171,28.90,5.40,7,1.42,10.00,0,0
1630188232,28.70,5.30,5,1.42,9.94,0,0
1630188292,26.70,5.30,5,1.42,9.94,0,0
1630188353,27.70,5.20,7,1.42,9.94,0,0
1630188414,28.60,5.20,5,1.42,9.94,0,0
1630188475,28.00,5.30,6,1.42,9.94,0,0
1630188535,28.30,5.20,7,1.42,9.94,0,0
1630188596,28.50,5.20,5,1.42,9.94,0,0
1630188657,28.30,5.20,6,1.42,9.94,0,0
1630188717,27.30,5.20,6,1.42,9.94,0,0
1630188778,28.00,5.20,6,1.42,9.88,0,0
1630188839,29.00,5.10,4,1.42,9.88,0,0
1630188900,30.00,5.00,5,1.42,9.88,0,0
1630188960,29.30,4.90,5,1.42,9.88,0,0
1630189021,30.30,4.90,5,1.42,9.88,0,0
1630189082,28.90,4.80,6,1.42,9.88,0,0
1630189142,26.70,4.90,4,1.42,9.88,0,0
1630189203,29.60,4.80,5,1.42,9.88,0,0
1630189264,28.70,4.80,4,1.42,9.88,0,0
1630189325,28.60,4.80,4,1.42,9.88,0,0
1630189385,28.30,4.80,5,1.42,9.81,0,0
1630189446,29.20,4.70,5,1.42,9.81,0,0
1630189507,28.00,4.70,5,1.42,9.81,0,0
1630189567,29.40,4.70,4,1.42,9.81,0,0
1630189628,30.80,4.60,5,1.42,9.81,0,0
1630189689,28.90,4.50,5,1.43,9.81,0,0
1630189750,27.70,4.60,9,1.42,9.81,0,0
1630189810,29.10,4.60,6,1.43,9.81,0,0
1630189871,30.00,4.70,6,1.43,9.81,0,0
1630189932,28.70,4.70,5,1.43,9.81,0,0
1630189992,27.60,4.70,5,1.43,9.75,0,0
1630190053,28.00,4.70,4,1.43,9.75,0,0
1630190114,29.20,4.70,4,1.43,9.75,0,0
1630190174,29.60,4.60,4,1.43,9.75,0,0
1630190235,29.30,4.60,5,1.43,9.75,0,0
1630190296,29.50,4.60,4,1.43,9.75,0,0
1630190357,29.50,4.50,4,1.42,9.75,0,0
1630190417,29.10,4.50,5,1.43,9.75,0,0
1630190478,28.40,4.50,6,1.43,9.75,0,0
1630190539,28.90,4.50,6,1.42,9.69,0,0
1630190599,30.00,4.50,5,1.42,9.69,0,0
1630190660,28.80,4.60,5,1.43,9.69,0,0
1630190721,29.90,4.50,4,1.42,9.69,0,0
1630190782,29.70,4.50,5,1.43,9.69,0,0
1630190842,30.90,4.40,4,1.43,9.69,0,0
1630190903,29.40,4.30,4,1.43,9.69,0,0
1630190964,29.00,4.30,5,1.43,9.69,0,0
1630191024,28.80,4.30,4,1.43,9.69,0,0
1630191085,30.30,4.20,5,1.43,9.69,0,0
1630191146,29.80,4.30,5,1.43,9.63,0,0
1630191207,29.40,4.30,6,1.43,9.63,0,0
1630191267,29.80,4.30,7,1.43,9.63,0,0
1630191328,29.80,4.30,7,1.43,9.63,0,0
1630191389,28.80,4.40,8,1.43,9.63,0,0
1630191449,28.80,4.40,5,1.43,9.63,0,0
1630191510,29.60,4.40,7,1.43,9.63,0,0
1630191571,28.60,4.50,7,1.43,9.63,0,0
1630191632,29.30,4.50,6,1.43,9.63,0,0
1630191692,29.50,4.50,6,1.43,9.63,0,0
1630191753,28.00,4.50,6,1.43,9.63,0,0
1630191814,29.40,4.40,5,1.43,9.56,0,0
1630191874,29.30,4.40,5,1.43,9.56,0,0
1630191935,29.60,4.40,5,1.43,9.56,0,0
1630191996,28.90,4.30,5,1.43,9.56,0,0
1630192056,31.50,4.20,5,1.43,9.56,0,0
1630192117,29.90,4.10,6,1.44,9.56,0,0
1630192178,31.10,4.10,5,1.43,9.56,0,0
1630192239,30.70,4.00,6,1.43,9.56,0,0
1630192299,30.00,4.00,6,1.43,9.50,0,0
1630192360,29.90,4.00,4,1.43,9.56,0,0
1630192421,29.60,4.00,6,1.43,9.50,0,0
1630192481,30.20,4.00,5,1.43,9.50,0,0
1630192542,29.40,4.00,5,1.43,9.50,0,0
1630192603,30.60,3.90,6,1.43,9.50,0,0
1630192664,29.80,3.80,5,1.43,9.50,0,0
1630192724,31.00,3.80,4,1.43,9.50,0,0
1630192785,31.20,3.80,4,1.43,9.50,0,0
1630192846,30.60,3.70,4,1.43,9.50,0,0
1630192906,33.50,3.60,5,1.44,9.44,0,0
1630192967,31.30,3.60,4,1.43,9.44,0,0
1630193028,29.60,3.60,5,1.43,9.44,0,0
1630193089,31.50,3.60,5,1.43,9.44,0,0
1630193149,31.00,3.60,4,1.44,9.44,0,0
1630193210,29.80,3.70,5,1.43,9.44,0,0
1630193271,30.10,3.70,5,1.44,9.44,0,0
1630193331,29.00,3.70,5,1.44,9.44,0,0
1630193392,28.80,3.70,4,1.44,9.44,0,0
1630193453,29.90,3.70,4,1.43,9.44,0,0
1630193513,28.80,3.60,5,1.43,9.44,0,0
1630193574,29.40,3.50,5,1.44,9.44,0,0
1630193635,29.80,3.50,5,1.43,9.38,0,0
1630193696,32.50,3.40,4,1.44,9.38,0,0
1630193756,32.20,3.40,5,1.44,9.38,0,0
1630193817,30.60,3.40,5,1.43,9.38,0,0
1630193878,30.60,3.40,5,1.44,9.38,0,0
1630193938,31.00,3.40,5,1.44,9.38,0,0
1630193999,31.40,3.40,5,1.44,9.38,0,0
1630194060,31.70,3.40,6,1.44,9.38,0,0
1630194121,31.30,3.40,5,1.44,9.38,0,0
1630194181,30.40,3.40,4,1.44,9.31,0,0
1630194242,30.00,3.40,4,1.44,9.31,0,0
1630194303,33.70,3.40,5,1.44,9.31,0,0
1630194363,33.00,3.30,5,1.44,9.31,0,0
1630194424,30.60,3.30,5,1.44,9.31,0,0
1630194485,33.40,3.20,6,1.44,9.31,0,0
1630194546,31.80,3.20,5,1.44,9.31,0,0
1630194606,32.90,3.20,6,1.44,9.31,0,0
1630194667,31.80,3.20,5,1.44,9.31,0,0
1630194728,32.60,3.30,6,1.44,9.31,0,0
1630194788,32.20,3.30,8,1.44,9.31,0,0
1630194849,30.90,3.30,5,1.44,9.25,0,0
1630194910,29.80,3.40,5,1.44,9.25,0,0
1630194970,30.70,3.40,5,1.44,9.25,0,0
1630195031,30.10,3.40,5,1.44,9.25,0,0
1630195092,29.30,3.40,5,1.44,9.25,0,0
1630195153,30.90,3.40,5,1.44,9.25,0,0
1630195213,29.70,3.50,4,1.44,9.25,0,0
1630195274,31.60,3.40,5,1.44,9.25,0,0
1630195335,30.20,3.40,6,1.44,9.25,0,0
1630195395,29.40,3.40,5,1.44,9.25,0,0
1630195456,31.10,3.40,6,1.44,9.19,0,0
1630195517,29.90,3.40,5,1.44,9.19,0,0
1630195578,30.30,3.40,5,1.44,9.19,0,0
1630195638,30.00,3.40,6,1.44,9.19,0,0
1630195699,30.40,3.40,5,1.44,9.19,0,0
1630195760,29.90,3.40,10,1.44,9.19,0,0
1630195820,30.80,3.40,6,1.44,9.19,0,0
1630195881,30.90,3.50,5,1.44,9.19,0,0
1630195942,30.00,3.50,5,1.44,9.19,0,0
1630196003,29.50,3.60,6,1.44,9.19,0,0
1630196063,29.00,3.60,7,1.44,9.13,0,0
1630196124,30.30,3.60,6,1.45,9.13,0,0
1630196185,29.90,3.60,6,1.44,9.13,0,0
1630196245,29.10,3.60,6,1.44,9.13,0,0
1630196306,29.90,3.60,5,1.44,9.13,0,0
1630196367,29.50,3.60,6,1.44,9.13,0,0
1630196428,28.80,3.60,6,1.45,9.13,0,0
1630196488,28.50,3.60,6,1.45,9.13,0,0
1630196549,29.10,3.70,6,1.44,9.13,0,0
1630196610,29.50,3.70,7,1.44,9.13,0,0
1630196670,29.50,3.70,6,1.44,9.13,0,0
1630196731,29.80,3.70,6,1.44,9.13,0,0
1630196792,30.50,3.70,7,1.44,9.06,0,0
1630196852,30.00,3.60,6,1.44,9.06,0,0
1630196913,29.90,3.60,6,1.44,9.06,0,0
1630196974,29.40,3.60,6,1.45,9.06,0,0
1630197035,30.20,3.60,6,1.44,9.06,0,0
1630197095,29.60,3.60,6,1.44,9.06,0,0
1630197156,30.80,3.60,6,1.44,9.06,0,0
1630197217,29.70,3.50,7,1.44,9.06,0,0
1630197277,29.90,3.50,7,1.45,9.06,0,0
1630197338,29.60,3.60,6,1.45,9.06,0,0
1630197399,29.00,3.60,6,1.44,9.06,0,0
1630197460,29.30,3.60,6,1.44,9.06,0,0
1630197520,29.40,3.60,8,1.44,9.00,0,0
1630197581,29.00,3.50,7,1.44,9.00,0,0
1630197642,29.00,3.60,6,1.44,9.00,0,0
1630197702,30.30,3.50,5,1.44,9.00,0,0
1630197763,29.50,3.50,6,1.44,9.00,0,0
1630197824,29.30,3.50,7,1.44,9.00,0,0
1630197885,29.90,3.50,6,1.44,9.00,0,0
1630197945,30.00,3.50,5,1.44,9.00,0,0
1630198006,29.50,3.50,5,1.44,9.00,0,0
1630198067,30.00,3.50,6,1.45,9.00,0,0
1630198127,29.60,3.40,6,1.45,9.00,0,0
1630198188,29.50,3.40,6,1.45,8.94,0,0
1630198249,30.00,3.40,8,1.45,8.94,0,0
1630198309,29.40,3.40,5,1.45,8.94,0,0
1630198370,29.90,3.30,5,1.45,8.94,0,0
1630198431,29.20,3.30,6,1.44,8.94,0,0
1630198492,30.50,3.30,6,1.45,8.94,0,0
1630198552,30.00,3.20,5,1.45,8.94,0,0
1630198613,31.20,3.20,5,1.45,8.94,0,0
1630198674,30.70,3.10,4,1.45,8.94,0,0
1630198734,30.60,3.10,5,1.45,8.94,0,0
1630198795,31.70,3.00,5,1.44,8.88,0,0
1630198856,30.20,2.90,5,1.44,8.88,0,0
1630198917,32.00,2.90,5,1.45,8.88,0,0
1630198977,31.10,2.90,4,1.44,8.88,0,0
1630199038,31.30,2.80,5,1.45,8.88,0,0
1630199099,34.60,2.70,4,1.45,8.88,0,0
1630199159,33.00,2.70,4,1.45,8.88,0,0
1630199220,32.00,2.70,5,1.45,8.88,0,0
1630199281,33.40,2.60,6,1.45,8.88,0,0
1630199342,32.70,2.60,5,1.45,8.88,0,0
1630199402,32.50,2.60,5,1.45,8.88,0,0
1630199463,31.50,2.60,7,1.45,8.88,0,0
1630199524,31.20,2.60,6,1.45,8.81,0,0
1630199584,32.40,2.60,5,1.45,8.81,0,0
1630199645,31.90,2.60,5,1.45,8.81,0,0
1630199706,33.00,2.60,4,1.45,8.81,0,0
1630199766,32.80,2.50,5,1.45,8.81,0,0
1630199827,32.60,2.50,4,1.45,8.81,0,0
1630199888,31.90,2.50,5,1.45,8.81,0,0
1630199949,34.00,2.40,5,1.45,8.81,0,0
1630200009,34.50,2.40,6,1.45,8.81,0,0
1630200070,33.20,2.50,6,1.45,8.81,0,0
1630200131,34.30,2.50,5,1.45,8.81,0,0
1630200191,33.50,2.50,6,1.45,8.81,0,0
1630200252,32.50,2.50,5,1.45,8.75,0,0
1630200313,32.70,2.50,5,1.45,8.75,0,0
1630200374,32.50,2.60,5,1.45,8.75,0,0
1630200434,34.50,2.50,6,1.45,8.75,0,0
1630200495,33.80,2.50,8,1.45,8.75,0,0
1630200556,33.30,2.50,6,1.45,8.75,0,0
1630200616,32.90,2.60,7,1.44,8.75,0,0
1630200677,34.40,2.60,7,1.45,8.75,0,0
1630200738,32.90,2.60,5,1.45,8.75,0,0
1630200799,33.40,2.60,6,1.45,8.75,0,0
1630200859,33.30,2.60,4,1.45,8.69,0,0
1630200920,33.90,2.60,7,1.45,8.69,0,0
1630200981,34.70,2.60,5,1.45,8.69,0,0
1630201041,33.90,2.60,6,1.45,8.75,0,0
1630201102,34.10,2.50,8,1.45,8.69,0,0
1630201163,34.20,2.60,8,1.45,8.69,0,0
1630201223,33.50,2.60,7,1.45,8.69,0,0
1630201284,33.40,2.60,8,1.45,8.69,0,0
1630201345,32.30,2.60,5,1.45,8.69,0,0
1630201406,33.40,2.60,8,1.45,8.69,0,0
1630201466,33.70,2.60,5,1.45,8.69,0,0
1630201527,33.90,2.50,5,1.45,8.69,0,0
1630201588,34.10,2.50,5,1.44,8.69,0,0
1630201648,33.30,2.50,5,1.45,8.69,0,0
1630201709,33.70,2.50,7,1.45,8.69,0,0
1630201770,33.80,2.50,6,1.45,8.63,0,0
1630201831,33.80,2.50,6,1.45,8.63,0,0
1630201891,34.30,2.50,8,1.45,8.63,0,0
1630201952,34.70,2.50,6,1.45,8.63,0,0
1630202013,35.00,2.40,6,1.45,8.63,0,0
1630202073,33.90,2.40,6,1.45,8.63,0,0
1630202134,34.60,2.40,5,1.45,8.63,0,0
1630202195,34.40,2.40,5,1.45,8.63,0,0
1630202256,35.10,2.30,6,1.45,8.63,0,0
1630202316,33.40,2.30,5,1.44,8.63,0,0
